trade_date,518880.SH,513100.SH,159915.SZ,510300.SH
2014-04-28,2.631,0.2309076369452219,1.228,1.742475138121547
2014-04-29,2.603,0.2317073170731707,1.235,1.758011049723757
2014-04-30,2.612,0.2339064374250299,1.254,1.757193370165746
2014-05-05,2.624,0.2347061175529788,1.272,1.758011049723757
2014-05-06,2.626,0.2361055577768892,1.285,1.755558011049724
2014-05-07,2.625,0.2327069172331067,1.257,1.7441104972375694
2014-05-08,2.587,0.2321071571371451,1.252,1.7408397790055252
2014-05-09,2.588,0.2317073170731707,1.23,1.7400220994475142
2014-05-12,2.593,0.2327069172331067,1.252,1.775182320441989
2014-05-13,2.595,0.2371051579368252,1.245,1.770276243093923
2014-05-14,2.598,0.237904838064774,1.253,1.770276243093923
2014-05-15,2.61,0.2371051579368252,1.223,1.7506519337016575
2014-05-16,2.594,0.2357057177129148,1.202,1.749834254143647
2014-05-19,2.596,0.2363054778088764,1.203,1.7261215469613265
2014-05-20,2.593,0.237904838064774,1.22,1.7244861878453042
2014-05-21,2.594,0.2365053978408636,1.234,1.7408397790055252
2014-05-22,2.597,0.2393042782886845,1.242,1.735933701657459
2014-05-23,2.597,0.2403038784486205,1.27,1.755558011049724
2014-05-26,2.594,0.2421031587365054,1.289,1.7612817679558013
2014-05-27,2.589,0.2431027588964414,1.277,1.755558011049724
2014-05-28,2.553,0.2457017193122751,1.314,1.7735469613259671
2014-05-29,2.526,0.244702119152339,1.287,1.7629171270718236
2014-05-30,2.535,0.2477009196321471,1.291,1.7612817679558013
2014-06-03,2.517,0.2471011595361855,1.287,1.755558011049724
2014-06-04,2.514,0.2465013994402239,1.295,1.7400220994475142
2014-06-05,2.51,0.2483006797281087,1.325,1.7604640883977904
2014-06-06,2.53,0.2508996401439424,1.321,1.7457458563535913
2014-06-09,2.522,0.2510995601759296,1.294,1.7441104972375694
2014-06-10,2.521,0.2497001199520192,1.324,1.7678232044198898
2014-06-11,2.53,0.2508996401439424,1.337,1.7645524861878454
2014-06-12,2.53,0.249500199920032,1.334,1.7629171270718236
2014-06-13,2.544,0.2481007596961215,1.35,1.7825414364640888
2014-06-16,2.555,0.2477009196321471,1.363,1.7939889502762434
2014-06-17,2.536,0.2485005997600959,1.35,1.7792707182320446
2014-06-18,2.534,0.2483006797281087,1.337,1.771093922651934
2014-06-19,2.556,0.2512994802079168,1.291,1.7457458563535913
2014-06-20,2.627,0.2506997201119552,1.305,1.7522872928176796
2014-06-23,2.637,0.2510995601759296,1.332,1.749834254143647
2014-06-24,2.637,0.2510995601759296,1.342,1.7645524861878454
2014-06-25,2.629,0.2506997201119552,1.328,1.758828729281768
2014-06-26,2.631,0.2526989204318273,1.355,1.7670055248618788
2014-06-27,2.634,0.2534986005597761,1.357,1.770276243093923
2014-06-30,2.629,0.2540983606557377,1.372,1.7817237569060775
2014-07-01,2.638,0.2544982007197121,1.381,1.7825414364640888
2014-07-02,2.644,0.2570971611355458,1.389,1.7907182320441992
2014-07-03,2.638,0.2574970011995202,1.389,1.7972596685082876
2014-07-04,2.635,0.2608956417433026,1.381,1.7972596685082876
2014-07-07,2.617,0.2614954018392643,1.364,1.7956243093922657
2014-07-08,2.629,0.2606957217113155,1.381,1.7980773480662986
2014-07-09,2.633,0.2566973210715714,1.353,1.775182320441989
2014-07-10,2.645,0.2580967612954818,1.332,1.7735469613259671
2014-07-11,2.669,0.2560975609756097,1.329,1.7784530386740334
2014-07-14,2.63,0.2578968412634946,1.338,1.802983425414365
2014-07-15,2.61,0.2600959616153538,1.311,1.8005303867403315
2014-07-16,2.591,0.2590963614554178,1.289,1.799712707182321
2014-07-17,2.604,0.2598960415833666,1.282,1.7923535911602215
2014-07-18,2.62,0.2578968412634946,1.279,1.8013480662983428
2014-07-21,2.62,0.2602958816473411,1.278,1.8005303867403315
2014-07-22,2.608,0.2596961215513794,1.301,1.8217900552486197
2014-07-23,2.605,0.2606957217113155,1.263,1.8250607734806636
2014-07-24,2.59,0.2626949220311875,1.242,1.8643093922651932
2014-07-25,2.579,0.2620951619352259,1.257,1.885569060773481
2014-07-28,2.598,0.2610955617752899,1.285,1.936265193370166
2014-07-29,2.596,0.2606957217113155,1.3,1.9411712707182325
2014-07-30,2.585,0.2604958016793283,1.313,1.934629834254144
2014-07-31,2.577,0.2614954018392643,1.313,1.9607955801104977
2014-08-01,2.56,0.2572970811675329,1.29,1.9370828729281773
2014-08-04,2.578,0.2570971611355458,1.299,1.9787845303867408
2014-08-05,2.571,0.2574970011995202,1.332,1.973060773480663
2014-08-06,2.571,0.2556977209116353,1.335,1.9607955801104977
2014-08-07,2.592,0.2560975609756097,1.332,1.9395359116022104
2014-08-08,2.616,0.2542982806877249,1.347,1.9403535911602212
2014-08-11,2.596,0.2570971611355458,1.366,1.967337016574586
2014-08-12,2.598,0.2578968412634946,1.364,1.9591602209944756
2014-08-13,2.598,0.2568972411035585,1.35,1.964883977900553
2014-08-14,2.598,0.2602958816473411,1.346,1.9411712707182325
2014-08-15,2.599,0.2620951619352259,1.36,1.965701657458564
2014-08-18,2.578,0.2616953218712515,1.396,1.9722430939226523
2014-08-19,2.572,0.2648940423830467,1.404,1.9738784530386744
2014-08-20,2.569,0.2664934026389444,1.392,1.9665193370165748
2014-08-21,2.543,0.2656937225109956,1.415,1.9591602209944756
2014-08-22,2.544,0.2664934026389444,1.429,1.968972375690608
2014-08-25,2.537,0.2672930827668932,1.408,1.951801104972376
2014-08-26,2.557,0.2694922031187525,1.377,1.9395359116022104
2014-08-27,2.549,0.2698920431827269,1.388,1.9387182320441991
2014-08-28,2.551,0.2686925229908037,1.37,1.9297237569060777
2014-08-29,2.554,0.2670931627349061,1.394,1.948530386740332
2014-09-01,2.549,0.2688924430227908,1.417,1.957524861878453
2014-09-02,2.533,0.2710915633746502,1.43,1.9869613259668517
2014-09-03,2.524,0.2718912435025989,1.439,2.005767955801105
2014-09-04,2.521,0.2680927628948421,1.457,2.02457458563536
2014-09-05,2.516,0.2676929228308676,1.46,2.0441988950276246
2014-09-09,2.498,0.2694922031187525,1.458,2.0392928176795584
2014-09-10,2.49,0.2678928428628548,1.467,2.0262099447513817
2014-09-11,2.479,0.2682926829268293,1.471,2.0147624309392267
2014-09-12,2.464,0.2680927628948421,1.483,2.031116022099448
2014-09-15,2.458,0.2672930827668932,1.483,2.0253922651933705
2014-09-16,2.458,0.2642942822870852,1.438,1.9902320441988957
2014-09-17,2.459,0.2666933226709316,1.44,1.996773480662984
2014-09-18,2.435,0.2674930027988804,1.456,2.004950276243094
2014-09-19,2.434,0.2706917233106757,1.46,2.021303867403315
2014-09-22,2.406,0.2690923630547781,1.442,1.9787845303867408
2014-09-23,2.411,0.2668932427029188,1.461,1.999226519337017
2014-09-24,2.418,0.265093962415034,1.479,2.0376574585635363
2014-09-25,2.402,0.2676929228308676,1.469,2.0270276243093925
2014-09-26,2.429,0.2624950019992003,1.472,2.027845303867404
2014-09-29,2.424,0.2652938824470212,1.489,2.036839779005525
2014-09-30,2.429,0.2648940423830467,1.5,2.036839779005525
2014-10-08,2.418,0.2586965213914434,1.515,2.0589171270718234
2014-10-09,2.431,0.2626949220311875,1.519,2.0597348066298347
2014-10-10,2.424,0.2590963614554178,1.512,2.049922651933702
2014-10-13,2.441,0.2554978008796481,1.505,2.038475138121547
2014-10-14,2.444,0.2534986005597761,1.493,2.031116022099448
2014-10-15,2.428,0.2534986005597761,1.502,2.0441988950276246
2014-10-16,2.446,0.2528988404638144,1.482,2.036839779005525
2014-10-17,2.449,0.2510995601759296,1.47,2.027845303867404
2014-10-20,2.448,0.2528988404638144,1.495,2.036839779005525
2014-10-21,2.461,0.2550979608156737,1.474,2.0237569060773484
2014-10-22,2.464,0.2612954818072771,1.464,2.012309392265194
2014-10-23,2.448,0.2596961215513794,1.438,1.9910497237569065
2014-10-24,2.431,0.2618952419032387,1.441,1.989414364640884
2014-10-27,2.427,0.2646941223510596,1.453,1.9706077348066304
2014-10-28,2.422,0.2636945221911235,1.483,2.009856353591161
2014-10-29,2.428,0.2666933226709316,1.489,2.035204419889503
2014-10-30,2.396,0.2666933226709316,1.481,2.047469613259669
2014-10-31,2.349,0.2692922830867653,1.473,2.0883535911602213
2014-11-03,2.319,0.2712914834066373,1.491,2.084265193370166
2014-11-04,2.316,0.2716913234706117,1.47,2.0826298342541443
2014-11-05,2.272,0.2706917233106757,1.471,2.080176795580111
2014-11-06,2.262,0.2706917233106757,1.492,2.0809944751381217
2014-11-07,2.258,0.2724910035985606,1.477,2.0769060773480668
2014-11-10,2.305,0.2724910035985606,1.476,2.1349613259668514
2014-11-11,2.271,0.2724910035985606,1.425,2.121060773480663
2014-11-12,2.303,0.2722910835665734,1.44,2.1521325966850835
2014-11-13,2.293,0.2726909236305478,1.407,2.1398674033149176
2014-11-14,2.282,0.2728908436625349,1.406,2.1423204419889506
2014-11-17,2.335,0.2734906037584966,1.432,2.133325966850829
2014-11-18,2.34,0.2734906037584966,1.441,2.11043093922652
2014-11-19,2.35,0.276889244302279,1.464,2.103889502762432
2014-11-20,2.33,0.2742902838864454,1.451,2.1071602209944755
2014-11-21,2.349,0.2754898040783686,1.462,2.147226519337017
2014-11-24,2.359,0.273890443822471,1.47,2.2085524861878456
2014-11-25,2.361,0.2764894042383047,1.496,2.2314475138121552
2014-11-26,2.363,0.2776889244302279,1.51,2.2559779005524865
2014-11-27,2.369,0.2798880447820872,1.518,2.2764198895027628
2014-11-28,2.353,0.2798880447820872,1.524,2.330386740331492
2014-12-01,2.302,0.2794882047181127,1.505,2.3328397790055253
2014-12-02,2.39,0.2762894842063174,1.517,2.425237569060774
2014-12-03,2.384,0.2788884446221511,1.559,2.4514033149171275
2014-12-04,2.392,0.2792882846861255,1.579,2.600220994475139
2014-12-05,2.394,0.2778888444622151,1.529,2.5846850828729284
2014-12-08,2.373,0.2780887644942023,1.518,2.708972375690608
2014-12-09,2.408,0.2744902039184326,1.464,2.559337016574586
2014-12-10,2.463,0.2786885245901639,1.536,2.6517348066298347
2014-12-11,2.441,0.2726909236305478,1.546,2.623116022099448
2014-12-12,2.434,0.2728908436625349,1.569,2.6312928176795585
2014-12-15,2.437,0.2704918032786885,1.601,2.6615469613259672
2014-12-16,2.404,0.2698920431827269,1.59,2.723690607734807
2014-12-17,2.401,0.2658936425429828,1.595,2.770298342541437
2014-12-18,2.409,0.2722910835665734,1.577,2.7670276243093928
2014-12-19,2.414,0.2804878048780488,1.541,2.8079116022099453
2014-12-22,2.409,0.2792882846861255,1.47,2.7882872928176803
2014-12-23,2.38,0.2798880447820872,1.461,2.7318674033149177
2014-12-24,2.378,0.2788884446221511,1.48,2.65582320441989
2014-12-25,2.376,0.2788884446221511,1.48,2.752309392265194
2014-12-26,2.386,0.2786885245901639,1.488,2.859425414364641
2014-12-29,2.406,0.2806877249100359,1.463,2.8455248618784537
2014-12-30,2.388,0.2800879648140744,1.423,2.8455248618784537
2014-12-31,2.412,0.2782886845261895,1.43,2.922386740331492
2015-01-05,2.414,0.2732906837265094,1.424,3.015602209944752
2015-01-06,2.435,0.2696921231507397,1.502,2.9951602209944754
2015-01-07,2.445,0.2700919632147141,1.474,2.9943425414364646
2015-01-08,2.431,0.273890443822471,1.493,2.9289281767955804
2015-01-09,2.439,0.2776889244302279,1.503,2.9076685082872933
2015-01-12,2.458,0.2754898040783686,1.54,2.898674033149172
2015-01-13,2.471,0.2718912435025989,1.551,2.892950276243094
2015-01-14,2.466,0.2704918032786885,1.536,2.8864088397790058
2015-01-15,2.462,0.2702918832467013,1.534,2.968176795580111
2015-01-16,2.518,0.2698920431827269,1.592,2.9943425414364646
2015-01-19,2.567,0.2676929228308676,1.579,2.69507182320442
2015-01-20,2.57,0.2696921231507397,1.657,2.797423835832676
2015-01-21,2.62,0.2716913234706117,1.668,2.925632202052092
2015-01-22,2.589,0.2744902039184326,1.683,2.930595106550908
2015-01-23,2.607,0.2786885245901639,1.638,2.944656669297553
2015-01-26,2.609,0.2784886045581767,1.686,2.9727797947908448
2015-01-27,2.589,0.2786885245901639,1.688,2.943002367797948
2015-01-28,2.598,0.2742902838864454,1.668,2.895854775059195
2015-01-29,2.585,0.2706917233106757,1.652,2.865250197316496
2015-01-30,2.542,0.2740903638544582,1.623,2.82968271507498
2015-02-02,2.586,0.2712914834066373,1.639,2.765992107340174
2015-02-03,2.588,0.2732906837265094,1.693,2.8313370165745857
2015-02-04,2.56,0.2760895641743303,1.698,2.799078137332281
2015-02-05,2.576,0.2750899640143942,1.709,2.765992107340174
2015-02-06,2.564,0.2772890843662535,1.661,2.72463456985004
2015-02-09,2.504,0.2744902039184326,1.645,2.756066298342541
2015-02-10,2.514,0.2732906837265094,1.685,2.8114853985793213
2015-02-11,2.504,0.276889244302279,1.705,2.82968271507498
2015-02-12,2.479,0.2784886045581767,1.72,2.841262825572218
2015-02-13,2.496,0.283686525389844,1.761,2.859460142067877
2015-02-16,2.498,0.2868852459016394,1.83,2.883447513812155
2015-02-17,2.488,0.2872850859656137,1.82,2.909089187056038
2015-02-25,2.466,0.2898840463814474,1.803,2.864423046566693
2015-02-26,2.464,0.2886845261895241,1.814,2.9496195737963693
2015-02-27,2.465,0.2896841263494602,1.863,2.943829518547751
2015-03-02,2.485,0.2902838864454218,1.914,2.966989739542226
2015-03-03,2.467,0.2946821271491403,1.883,2.885928966061563
2015-03-04,2.459,0.2934826069572171,1.94,2.9099163378058406
2015-03-05,2.449,0.2912834866053578,1.938,2.88510181531176
2015-03-06,2.439,0.2924830067972811,1.88,2.866904498816101
2015-03-09,2.389,0.2896841263494602,1.927,2.923150749802684
2015-03-10,2.368,0.2898840463814474,1.972,2.9024719810576163
2015-03-11,2.369,0.2850859656137545,1.96,2.90660773480663
2015-03-12,2.372,0.28468612554978,1.94,2.9595453827940017
2015-03-13,2.359,0.2860855657736905,1.992,2.9760883977900554
2015-03-16,2.374,0.2852858856457417,2.061,3.049704814522494
2015-03-17,2.358,0.2880847660935626,2.053,3.0885808997632203
2015-03-18,2.341,0.2878848460615754,2.099,3.1704688239936862
2015-03-19,2.363,0.2908836465413835,2.095,3.1539258089976325
2015-03-20,2.354,0.2906837265093962,2.126,3.198591949486977
2015-03-23,2.374,0.2918832467013195,2.206,3.2631097079715863
2015-03-24,2.383,0.291483406637345,2.273,3.259801104972376
2015-03-25,2.381,0.2918832467013195,2.288,3.2399494869771117
2015-03-26,2.404,0.2876849260295882,2.19,3.24243093922652
2015-03-27,2.406,0.2876849260295882,2.228,3.2672454617206004
2015-03-30,2.38,0.2862854858056777,2.193,3.371466456195738
2015-03-31,2.366,0.2872850859656137,2.247,3.3342446724546173
2015-04-01,2.371,0.2828868452618953,2.296,3.388836621941594
2015-04-02,2.397,0.2822870851659336,2.369,3.3838737174427784
2015-04-03,2.392,0.2830867652938824,2.391,3.438465666929756
2015-04-07,2.407,0.2838864454218313,2.438,3.498847671665352
2015-04-08,2.408,0.2828868452618953,2.377,3.526970797158643
2015-04-09,2.385,0.2840863654538185,2.466,3.501329123914759
2015-04-10,2.384,0.2860855657736905,2.424,3.583217048145225
2015-04-13,2.394,0.2860855657736905,2.451,3.642771902131018
2015-04-14,2.374,0.2850859656137545,2.44,3.644426203630624
2015-04-15,2.368,0.2858856457417033,2.33,3.613821625887924
2015-04-16,2.386,0.2876849260295882,2.375,3.732104183109708
2015-04-17,2.395,0.2874850059976009,2.368,3.796621941594317
2015-04-20,2.417,0.2830867652938824,2.318,3.713906866614049
2015-04-21,2.399,0.2856857257097161,2.496,3.792486187845304
2015-04-22,2.411,0.2866853258696521,2.524,3.89588003157064
2015-04-23,2.39,0.2876849260295882,2.598,3.891744277821626
2015-04-24,2.399,0.2922830867652938,2.645,3.87768271507498
2015-04-27,2.376,0.2952818872451019,2.65,3.957916337805841
2015-04-28,2.398,0.2932826869252299,2.583,3.9066329913180735
2015-04-29,2.411,0.2932826869252299,2.723,3.928138910812944
2015-04-30,2.409,0.291483406637345,2.748,3.9198674033149175
2015-05-04,2.385,0.2912834866053578,2.74,3.941373322809787
2015-05-05,2.381,0.2910835665733706,2.67,3.791659037095501
2015-05-06,2.383,0.2872850859656137,2.738,3.751955801104972
2015-05-07,2.358,0.2868852459016394,2.686,3.686610891870561
2015-05-08,2.369,0.2898840463814474,2.894,3.7436842936069454
2015-05-11,2.377,0.2912834866053578,3.05,3.866929755327545
2015-05-12,2.376,0.290483806477409,3.129,3.9115958958168906
2015-05-13,2.384,0.2898840463814474,3.036,3.875201262825572
2015-05-14,2.42,0.2910835665733706,3.008,3.866102604577743
2015-05-15,2.425,0.2926829268292683,3.016,3.794967640094712
2015-05-18,2.452,0.2918832467013195,3.157,3.766844514601421
2015-05-19,2.433,0.2922830867652938,3.185,3.8967071823204416
2015-05-20,2.406,0.290483806477409,3.264,3.914904498816101
2015-05-21,2.407,0.2918832467013195,3.41,3.9951381215469617
2015-05-22,2.411,0.2934826069572171,3.382,4.08116179952644
2015-05-25,2.423,0.2934826069572171,3.327,4.210197316495659
2015-05-26,2.41,0.2930827668932427,3.463,4.272233622730861
2015-05-27,2.394,0.2906837265093962,3.463,4.272233622730861
2015-05-28,2.391,0.2960815673730508,3.29,3.9827308602999216
2015-05-29,2.381,0.2948820471811276,3.384,3.985212312549329
2015-06-01,2.385,0.2932826869252299,3.568,4.193654301499606
2015-06-02,2.379,0.2934826069572171,3.768,4.264789265982636
2015-06-03,2.37,0.2916833266693323,3.79,4.229221783741122
2015-06-04,2.363,0.2928828468612555,3.751,4.277196527229677
2015-06-05,2.368,0.2926829268292683,3.703,4.283813733228098
2015-06-08,2.369,0.291483406637345,3.533,4.388861878453039
2015-06-09,2.366,0.2896841263494602,3.526,4.353294396211523
2015-06-10,2.371,0.2902838864454218,3.66,4.34915864246251
2015-06-11,2.371,0.2918832467013195,3.666,4.349985793212313
2015-06-12,2.375,0.2918832467013195,3.704,4.382244672454617
2015-06-15,2.372,0.2910835665733706,3.512,4.277196527229677
2015-06-16,2.368,0.2898840463814474,3.402,4.164704025256512
2015-06-17,2.361,0.2890843662534986,3.545,4.226740331491714
2015-06-18,2.36,0.2880847660935626,3.32,4.0604830307813735
2015-06-19,2.364,0.2922830867652938,3.15,3.807374901341752
2015-06-23,2.354,0.2968812475009996,3.208,3.94220047355959
2015-06-24,2.363,0.2960815673730508,3.199,4.029051302288872
2015-06-25,2.359,0.2940823670531787,3.03,3.884299921073402
2015-06-26,2.353,0.2938824470211915,2.767,3.594797158642463
2015-06-29,2.355,0.2910835665733706,2.49,3.459144435674823
2015-06-30,2.346,0.2878848460615754,2.733,3.708943962115233
2015-07-01,2.349,0.2878848460615754,2.56,3.4715516969218627
2015-07-02,2.33,0.2892842862854858,2.47,3.397935280189424
2015-07-03,2.312,0.288484606157537,2.457,3.241603788476717
2015-07-06,2.33,0.282686925229908,2.33,3.3292817679558016
2015-07-07,2.313,0.283686525389844,2.097,3.1828760852407263
2015-07-08,2.236,0.275889644142343,1.899,2.864423046566693
2015-07-09,2.315,0.2762894842063174,2.089,3.150617205998422
2015-07-10,2.301,0.2770891643342663,2.298,3.4649344909234414
2015-07-13,2.31,0.2798880447820872,2.528,3.502156274664562
2015-07-14,2.309,0.2880847660935626,2.657,3.435984214680347
2015-07-15,2.307,0.2922830867652938,2.405,3.2631097079715863
2015-07-16,2.299,0.2876849260295882,2.489,3.3383804262036305
2015-07-17,2.299,0.2948820471811276,2.688,3.4740331491712717
2015-07-20,2.243,0.3014794082367053,2.69,3.4641073401736384
2015-07-21,2.226,0.3048780487804878,2.707,3.4856132596685088
2015-07-22,2.204,0.3012794882047181,2.754,3.4690702446724546
2015-07-23,2.209,0.3018792483006797,2.82,3.5633654301499607
2015-07-24,2.186,0.2994802079168333,2.74,3.488921862667719
2015-07-27,2.213,0.2954818072770891,2.466,3.1456543014996057
2015-07-28,2.192,0.2942822870851659,2.395,3.182048934490924
2015-07-29,2.197,0.2996801279488205,2.573,3.298677190213102
2015-07-30,2.18,0.3038784486205518,2.4,3.1853575374901344
2015-07-31,2.167,0.305077968812475,2.368,3.1853575374901344
2015-08-03,2.189,0.3054778088764494,2.24,3.186184688239937
2015-08-04,2.18,0.3020791683326669,2.442,3.3127387529597474
2015-08-05,2.177,0.3002798880447821,2.358,3.2391223362273087
2015-08-06,2.177,0.3038784486205518,2.35,3.2035548539857936
2015-08-07,2.187,0.299280287884846,2.459,3.269726913970008
2015-08-10,2.195,0.2978808476609356,2.622,3.431021310181531
2015-08-11,2.251,0.3126749300279888,2.565,3.3904909234412
2015-08-12,2.327,0.3056777289084366,2.489,3.355750591949488
2015-08-13,2.315,0.3086765293882447,2.558,3.4012438831886347
2015-08-14,2.299,0.3102758896441424,2.525,3.3929723756906083
2015-08-17,2.301,0.3112754898040784,2.505,3.3987624309392266
2015-08-18,2.302,0.3152738904438225,2.343,3.16550591949487
2015-08-19,2.31,0.3114754098360656,2.422,3.238295185477506
2015-08-20,2.346,0.3072770891643342,2.362,3.1555801104972376
2015-08-21,2.39,0.297281087564974,2.226,2.998421468034728
